[07/12 17:23:40] TDN INFO: storing name: TDN__kinetics_frame_RGB_resnet50_avg_segment3_e100
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_bias has 1 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_weight has 143 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_bias has 64 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: BN scale/shift has 232 params, lr_mult: 1, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: => decoded_type 'decord'
[07/12 17:28:13] TDN INFO: Epoch: [0][860/3574], lr: 0.02000	Time 0.305 (0.309)	Data 0.000 (0.002)	Loss 4.6201 (4.6684)	Prec@1 12.500 (9.466)	Prec@5 25.000 (25.726)
[07/12 17:28:19] TDN INFO: Epoch: [0][880/3574], lr: 0.02000	Time 0.293 (0.309)	Data 0.000 (0.002)	Loss 4.5039 (4.6620)	Prec@1 0.000 (9.506)	Prec@5 37.500 (25.795)
[07/12 17:28:25] TDN INFO: Epoch: [0][900/3574], lr: 0.02000	Time 0.315 (0.309)	Data 0.000 (0.002)	Loss 3.9935 (4.6515)	Prec@1 12.500 (9.670)	Prec@5 37.500 (26.096)
[07/12 17:28:30] TDN INFO: Epoch: [0][920/3574], lr: 0.02000	Time 0.292 (0.308)	Data 0.000 (0.002)	Loss 4.1798 (4.6420)	Prec@1 25.000 (9.786)	Prec@5 25.000 (26.330)
[07/12 17:28:36] TDN INFO: Epoch: [0][940/3574], lr: 0.02000	Time 0.287 (0.308)	Data 0.000 (0.002)	Loss 4.7287 (4.6267)	Prec@1 0.000 (9.963)	Prec@5 25.000 (26.621)
[07/12 17:28:42] TDN INFO: Epoch: [0][960/3574], lr: 0.02000	Time 0.298 (0.308)	Data 0.000 (0.002)	Loss 3.2083 (4.6114)	Prec@1 25.000 (10.081)	Prec@5 50.000 (26.899)
[07/12 17:28:48] TDN INFO: Epoch: [0][980/3574], lr: 0.02000	Time 0.307 (0.308)	Data 0.000 (0.002)	Loss 4.0397 (4.5961)	Prec@1 12.500 (10.232)	Prec@5 37.500 (27.141)
[07/12 17:28:54] TDN INFO: Epoch: [0][1000/3574], lr: 0.02000	Time 0.302 (0.308)	Data 0.000 (0.002)	Loss 4.2807 (4.5855)	Prec@1 25.000 (10.352)	Prec@5 25.000 (27.348)
[07/12 17:29:00] TDN INFO: Epoch: [0][1020/3574], lr: 0.02000	Time 0.288 (0.307)	Data 0.000 (0.002)	Loss 4.7929 (4.5736)	Prec@1 0.000 (10.480)	Prec@5 25.000 (27.620)
[07/12 17:29:06] TDN INFO: Epoch: [0][1040/3574], lr: 0.02000	Time 0.294 (0.307)	Data 0.000 (0.002)	Loss 3.8172 (4.5658)	Prec@1 25.000 (10.567)	Prec@5 37.500 (27.774)
[07/12 17:29:12] TDN INFO: Epoch: [0][1060/3574], lr: 0.02000	Time 0.276 (0.307)	Data 0.000 (0.002)	Loss 4.5190 (4.5547)	Prec@1 12.500 (10.745)	Prec@5 25.000 (28.040)
[07/12 17:29:18] TDN INFO: Epoch: [0][1080/3574], lr: 0.02000	Time 0.303 (0.307)	Data 0.000 (0.002)	Loss 3.0845 (4.5464)	Prec@1 37.500 (10.870)	Prec@5 50.000 (28.272)
[07/12 17:29:24] TDN INFO: Epoch: [0][1100/3574], lr: 0.02000	Time 0.293 (0.307)	Data 0.000 (0.002)	Loss 5.5563 (4.5428)	Prec@1 0.000 (10.922)	Prec@5 0.000 (28.372)
[07/12 17:29:30] TDN INFO: Epoch: [0][1120/3574], lr: 0.02000	Time 0.303 (0.307)	Data 0.000 (0.002)	Loss 5.0273 (4.5346)	Prec@1 0.000 (11.073)	Prec@5 12.500 (28.457)
[07/12 17:29:36] TDN INFO: Epoch: [0][1140/3574], lr: 0.02000	Time 0.305 (0.306)	Data 0.000 (0.002)	Loss 3.0181 (4.5201)	Prec@1 25.000 (11.273)	Prec@5 37.500 (28.714)
[07/12 17:29:42] TDN INFO: Epoch: [0][1160/3574], lr: 0.02000	Time 0.301 (0.306)	Data 0.000 (0.001)	Loss 2.9503 (4.5098)	Prec@1 50.000 (11.466)	Prec@5 62.500 (28.908)
[07/12 17:29:48] TDN INFO: Epoch: [0][1180/3574], lr: 0.02000	Time 0.311 (0.306)	Data 0.000 (0.001)	Loss 3.7502 (4.5004)	Prec@1 12.500 (11.569)	Prec@5 37.500 (29.160)
[07/12 17:29:54] TDN INFO: Epoch: [0][1200/3574], lr: 0.02000	Time 0.314 (0.306)	Data 0.000 (0.001)	Loss 4.6082 (4.4906)	Prec@1 12.500 (11.647)	Prec@5 25.000 (29.340)
[07/12 17:30:00] TDN INFO: Epoch: [0][1220/3574], lr: 0.02000	Time 0.290 (0.306)	Data 0.000 (0.001)	Loss 4.5252 (4.4771)	Prec@1 0.000 (11.804)	Prec@5 50.000 (29.617)
[07/12 17:30:06] TDN INFO: Epoch: [0][1240/3574], lr: 0.02000	Time 0.285 (0.306)	Data 0.000 (0.001)	Loss 4.7420 (4.4695)	Prec@1 12.500 (11.865)	Prec@5 50.000 (29.825)
[07/12 17:30:12] TDN INFO: Epoch: [0][1260/3574], lr: 0.02000	Time 0.282 (0.306)	Data 0.000 (0.001)	Loss 4.0780 (4.4607)	Prec@1 12.500 (11.915)	Prec@5 50.000 (29.976)
[07/12 17:30:18] TDN INFO: Epoch: [0][1280/3574], lr: 0.02000	Time 0.309 (0.305)	Data 0.000 (0.001)	Loss 4.1819 (4.4542)	Prec@1 0.000 (11.924)	Prec@5 12.500 (30.055)
[07/12 17:30:24] TDN INFO: Epoch: [0][1300/3574], lr: 0.02000	Time 0.291 (0.305)	Data 0.000 (0.001)	Loss 4.1890 (4.4454)	Prec@1 0.000 (12.058)	Prec@5 50.000 (30.265)
[07/12 17:30:30] TDN INFO: Epoch: [0][1320/3574], lr: 0.02000	Time 0.311 (0.305)	Data 0.000 (0.001)	Loss 4.8407 (4.4335)	Prec@1 12.500 (12.254)	Prec@5 25.000 (30.498)
[07/12 17:30:36] TDN INFO: Epoch: [0][1340/3574], lr: 0.02000	Time 0.305 (0.305)	Data 0.000 (0.001)	Loss 3.1257 (4.4222)	Prec@1 37.500 (12.407)	Prec@5 50.000 (30.751)
[07/12 17:30:42] TDN INFO: Epoch: [0][1360/3574], lr: 0.02000	Time 0.316 (0.305)	Data 0.000 (0.001)	Loss 3.7041 (4.4147)	Prec@1 25.000 (12.472)	Prec@5 37.500 (30.887)
[07/12 17:30:48] TDN INFO: Epoch: [0][1380/3574], lr: 0.02000	Time 0.309 (0.305)	Data 0.000 (0.001)	Loss 3.4179 (4.4052)	Prec@1 37.500 (12.572)	Prec@5 37.500 (31.137)
[07/12 17:30:54] TDN INFO: Epoch: [0][1400/3574], lr: 0.02000	Time 0.273 (0.305)	Data 0.000 (0.001)	Loss 4.0326 (4.3912)	Prec@1 12.500 (12.759)	Prec@5 25.000 (31.326)
[07/12 17:31:00] TDN INFO: Epoch: [0][1420/3574], lr: 0.02000	Time 0.318 (0.305)	Data 0.000 (0.001)	Loss 4.1914 (4.3876)	Prec@1 25.000 (12.843)	Prec@5 50.000 (31.404)
[07/12 17:31:05] TDN INFO: Epoch: [0][1440/3574], lr: 0.02000	Time 0.299 (0.305)	Data 0.000 (0.001)	Loss 3.5721 (4.3801)	Prec@1 25.000 (12.925)	Prec@5 50.000 (31.575)
[07/12 17:31:11] TDN INFO: Epoch: [0][1460/3574], lr: 0.02000	Time 0.296 (0.305)	Data 0.000 (0.001)	Loss 4.1123 (4.3757)	Prec@1 12.500 (12.945)	Prec@5 37.500 (31.631)
[07/12 17:31:17] TDN INFO: Epoch: [0][1480/3574], lr: 0.02000	Time 0.286 (0.304)	Data 0.000 (0.001)	Loss 4.4956 (4.3664)	Prec@1 12.500 (13.082)	Prec@5 12.500 (31.794)
[07/12 17:31:23] TDN INFO: Epoch: [0][1500/3574], lr: 0.02000	Time 0.288 (0.304)	Data 0.000 (0.001)	Loss 3.5270 (4.3597)	Prec@1 12.500 (13.116)	Prec@5 50.000 (31.904)
[07/12 17:31:29] TDN INFO: Epoch: [0][1520/3574], lr: 0.02000	Time 0.319 (0.304)	Data 0.000 (0.001)	Loss 2.9464 (4.3520)	Prec@1 37.500 (13.174)	Prec@5 62.500 (32.027)
[07/12 17:31:35] TDN INFO: Epoch: [0][1540/3574], lr: 0.02000	Time 0.292 (0.304)	Data 0.000 (0.001)	Loss 4.4144 (4.3427)	Prec@1 0.000 (13.271)	Prec@5 12.500 (32.260)
